date,year,month,meter_id,measurement_type,meter_type,suburb,usage_type,total_value,avg_value,max_value,min_value,reading_count,processed_time
2022-07-12,2022,7,62366640,Pulse1,captis_pulse,buderim,non-residential,0.0,0.0,0.0,0.0,18,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,62366640,Pulse1_Total,captis_pulse,buderim,non-residential,510.0,30.0,30.0,30.0,17,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,62366640,Pulse1,captis_pulse,buderim,non-residential,0.0,0.0,0.0,0.0,23,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,62366640,Pulse1_Total,captis_pulse,buderim,non-residential,690.0,30.0,30.0,30.0,23,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,83008,Pulse1,captis_pulse,buderim,residential,16.0,0.8888888888888888,7.0,0.0,18,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,83008,Pulse1_Total,captis_pulse,buderim,residential,6728634.0,395802.0,395813.0,395787.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,83008,DeviceTemperature,captis_pulse,buderim,residential,13.66,13.66,13.66,13.66,1,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,83008,Pulse1,captis_pulse,buderim,residential,142.0,5.68,60.0,0.0,25,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,83008,Pulse1_Total,captis_pulse,buderim,residential,1.030537E7,396360.3846153846,396553.0,395823.0,26,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,45121676,Pulse1,captis_pulse,buderim,residential,0.0,0.0,0.0,0.0,16,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,45121676,Pulse1_Total,captis_pulse,buderim,residential,480.0,30.0,30.0,30.0,16,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,45121676,Pulse1,captis_pulse,buderim,residential,0.0,0.0,0.0,0.0,25,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,45121676,Pulse1_Total,captis_pulse,buderim,residential,720.0,30.0,30.0,30.0,24,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,45121676,Battery,captis_pulse,buderim,residential,69.63,34.815,66.0,3.63,2,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,61105858,Pulse1,captis_pulse,buderim,residential,0.0,0.0,0.0,0.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,61105858,Pulse1_Total,captis_pulse,buderim,residential,561.0,33.0,33.0,33.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,61105858,DeviceTemperature,captis_pulse,buderim,residential,16.9,16.9,16.9,16.9,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,61105858,Battery,captis_pulse,buderim,residential,77.884,25.961333333333332,72.0,2.244,3,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,61105858,Pulse1,captis_pulse,buderim,residential,0.0,0.0,0.0,0.0,24,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,61105858,Pulse1_Total,captis_pulse,buderim,residential,792.0,33.0,33.0,33.0,24,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,61105858,DeviceTemperature,captis_pulse,buderim,residential,18.7,18.7,18.7,18.7,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,61247543,Pulse1,captis_pulse,buderim,residential,48.0,3.0,19.0,0.0,16,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,61247543,Pulse1_Total,captis_pulse,buderim,residential,1642765.0,102672.8125,102948.0,102584.0,16,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,61247543,Pulse1,captis_pulse,buderim,residential,142.0,5.916666666666667,34.0,0.0,24,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,61247543,Pulse1_Total,captis_pulse,buderim,residential,2474457.0,103102.375,103207.0,102983.0,24,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,61247543,DeviceTemperature,captis_pulse,buderim,residential,27.0,27.0,27.0,27.0,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,292566,Pulse1,captis_pulse,kuluin,residential,92.0,5.411764705882353,63.0,0.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,292566,Pulse1_Total,captis_pulse,kuluin,residential,2629831.0,154695.9411764706,154798.0,154671.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,292566,DeviceTemperature,captis_pulse,kuluin,residential,13.42,13.42,13.42,13.42,1,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,292566,Pulse1,captis_pulse,kuluin,residential,135.0,5.625,27.0,0.0,24,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,292566,Pulse1_Total,captis_pulse,kuluin,residential,3718433.0,154934.70833333334,155024.0,154798.0,24,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,576630,Pulse1,captis_pulse,kuluin,residential,73.0,4.5625,52.0,0.0,16,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,576630,Pulse1_Total,captis_pulse,kuluin,residential,3351796.0,209487.25,209567.0,209450.0,16,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,576630,Battery,captis_pulse,kuluin,residential,76.35499999999999,25.451666666666664,71.0,1.725,3,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,576630,Pulse1,captis_pulse,kuluin,residential,28.0,1.1666666666666667,6.0,0.0,24,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,576630,Pulse1_Total,captis_pulse,kuluin,residential,5030332.0,209597.16666666666,209616.0,209569.0,24,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,21892717,Pulse1,captis_pulse,maroochydore,non-residential,80.0,5.714285714285714,32.0,0.0,14,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,21892717,Pulse1_Total,captis_pulse,maroochydore,non-residential,1.3360949E7,954353.5,954509.0,954258.0,14,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,21892717,DeviceTemperature,captis_pulse,maroochydore,non-residential,27.7,27.7,27.7,27.7,1,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,21892717,Pulse1,captis_pulse,maroochydore,non-residential,218.0,8.72,52.0,0.0,25,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,21892717,Pulse1_Total,captis_pulse,maroochydore,non-residential,2.3870573E7,954822.92,954919.0,954536.0,25,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,65063933,Pulse1,captis_pulse,maroochydore,non-residential,3560.0,178.0,595.0,15.0,20,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,65063933,DeviceTemperature,captis_pulse,maroochydore,non-residential,13.25,13.25,13.25,13.25,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,65063933,Battery,captis_pulse,maroochydore,non-residential,75.374,25.124666666666666,70.0,1.734,3,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,65063933,Pulse1,captis_pulse,maroochydore,non-residential,4940.0,205.83333333333334,445.0,65.0,24,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,61270989,DeviceTemperature,captis_pulse,buderim,residential,10.4,10.4,10.4,10.4,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,64629940,Pulse1,captis_pulse,buderim,residential,0.0,0.0,0.0,0.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,64629940,Pulse1_Total,captis_pulse,buderim,residential,13090.0,770.0,770.0,770.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,64629940,DeviceTemperature,captis_pulse,buderim,residential,13.2,13.2,13.2,13.2,1,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,64629940,Pulse1,captis_pulse,buderim,residential,0.0,0.0,0.0,0.0,24,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,64629940,Pulse1_Total,captis_pulse,buderim,residential,17710.0,770.0,770.0,770.0,23,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,305434,Pulse1,captis_pulse,buderim,residential,22.0,1.2941176470588236,20.0,0.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,305434,Pulse1_Total,captis_pulse,buderim,residential,3858215.0,226953.82352941178,226984.0,226947.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,305434,Battery,captis_pulse,buderim,residential,73.257,24.419,68.0,1.617,3,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,305434,Pulse1,captis_pulse,buderim,residential,41.0,1.5769230769230769,13.0,0.0,26,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,305434,Pulse1_Total,captis_pulse,buderim,residential,5902875.0,227033.65384615384,227094.0,226986.0,26,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,46358581,Pulse1,captis_pulse,maroochydore,residential,100.0,5.882352941176471,30.0,0.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,46358581,DeviceTemperature,captis_pulse,maroochydore,residential,15.41,15.41,15.41,15.41,1,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,46358581,Pulse1,captis_pulse,maroochydore,residential,710.0,30.869565217391305,120.0,0.0,23,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,67164,Pulse1,captis_pulse,buderim,residential,21.0,1.3125,12.0,0.0,16,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,67164,Pulse1_Total,captis_pulse,buderim,residential,3908971.0,244310.6875,244345.0,244305.0,16,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,67164,Pulse1,captis_pulse,buderim,residential,146.0,5.84,81.0,0.0,25,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,67164,Pulse1_Total,captis_pulse,buderim,residential,6110757.0,244430.28,244546.0,244345.0,25,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,67164,DeviceTemperature,captis_pulse,buderim,residential,32.67,16.335,18.7,13.97,2,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,67164,Battery,captis_pulse,buderim,residential,68.62,34.31,65.0,3.62,2,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,9338119,Pulse1,captis_pulse,buderim,residential,0.0,0.0,0.0,0.0,16,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,9338119,Pulse1_Total,captis_pulse,buderim,residential,480.0,30.0,30.0,30.0,16,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,9338119,Pulse1,captis_pulse,buderim,residential,0.0,0.0,0.0,0.0,26,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,9338119,Pulse1_Total,captis_pulse,buderim,residential,720.0,30.0,30.0,30.0,24,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,9338119,DeviceTemperature,captis_pulse,buderim,residential,13.63,13.63,13.63,13.63,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,349725,Pulse1,captis_pulse,buderim,residential,157.0,8.263157894736842,86.0,0.0,19,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,349725,Pulse1_Total,captis_pulse,buderim,residential,3945331.0,207649.0,207867.0,207590.0,19,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,349725,DeviceTemperature,captis_pulse,buderim,residential,20.09,10.045,13.59,6.5,2,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,349725,Battery,captis_pulse,buderim,residential,70.234,23.41133333333333,65.0,1.604,3,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,349725,Pulse1,captis_pulse,buderim,residential,34.0,1.4166666666666667,11.0,0.0,24,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,349725,Pulse1_Total,captis_pulse,buderim,residential,4993581.0,208065.875,208111.0,207867.0,24,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,349725,DeviceTemperature,captis_pulse,buderim,residential,35.0,35.0,35.0,35.0,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,589914,Pulse1,captis_pulse,buderim,residential,119.0,5.666666666666667,73.0,0.0,21,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,589914,Pulse1_Total,captis_pulse,buderim,residential,8121038.0,386716.09523809527,386938.0,386680.0,21,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,589914,DeviceTemperature,captis_pulse,buderim,residential,8.5,8.5,8.5,8.5,1,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,589914,DeviceTemperature,captis_pulse,buderim,residential,30.5,30.5,30.5,30.5,1,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,589914,Pulse1,captis_pulse,buderim,residential,159.0,6.625,54.0,0.0,24,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,589914,Pulse1_Total,captis_pulse,buderim,residential,9294128.0,387255.3333333333,387380.0,386944.0,24,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,60444340,Pulse1,captis_pulse,buderim,residential,0.0,0.0,0.0,0.0,8,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,60444340,Pulse1_Total,captis_pulse,buderim,residential,353968.0,44246.0,44246.0,44246.0,8,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,65438069,Pulse1,captis_pulse,maroochydore,non-residential,2000.0,111.11111111111111,500.0,0.0,18,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,65438069,DeviceTemperature,captis_pulse,maroochydore,non-residential,27.41,13.705,15.81,11.6,2,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,65438069,Battery,captis_pulse,maroochydore,non-residential,69.64,34.82,66.0,3.64,2,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,65438069,Pulse1,captis_pulse,maroochydore,non-residential,7800.0,325.0,600.0,0.0,24,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,69959,Pulse1,captis_pulse,kuluin,residential,32.0,1.7777777777777777,30.0,0.0,18,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,69959,Pulse1_Total,captis_pulse,kuluin,residential,4163545.0,231308.05555555556,231360.0,231293.0,18,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,69959,DeviceTemperature,captis_pulse,kuluin,residential,6.6,6.6,6.6,6.6,1,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,69959,Pulse1,captis_pulse,kuluin,residential,152.0,6.333333333333333,58.0,0.0,24,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,69959,Pulse1_Total,captis_pulse,kuluin,residential,5555401.0,231475.04166666666,231613.0,231360.0,24,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,69959,DeviceTemperature,captis_pulse,kuluin,residential,23.7,23.7,23.7,23.7,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,1660522,Pulse1,captis_pulse,maroochydore,residential,34.0,2.0,20.0,0.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,1660522,Pulse1_Total,captis_pulse,maroochydore,residential,1905088.0,112064.0,112153.0,112050.0,17,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,1660522,Pulse1,captis_pulse,maroochydore,residential,64.0,2.56,22.0,0.0,25,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,1660522,Pulse1_Total,captis_pulse,maroochydore,residential,2808125.0,112325.0,112450.0,112189.0,25,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,1660522,DeviceTemperature,captis_pulse,maroochydore,residential,20.6,20.6,20.6,20.6,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,257640,Pulse1,captis_pulse,maroochydore,residential,47.0,2.611111111111111,14.0,0.0,18,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,257640,Pulse1_Total,captis_pulse,maroochydore,residential,2421566.0,134531.44444444444,134608.0,134506.0,18,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,257640,DeviceTemperature,captis_pulse,maroochydore,residential,29.6,14.8,15.3,14.3,2,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,257640,Pulse1,captis_pulse,maroochydore,residential,134.0,5.826086956521739,26.0,0.0,23,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,257640,Pulse1_Total,captis_pulse,maroochydore,residential,3099499.0,134760.8260869565,134857.0,134608.0,23,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,257640,DeviceTemperature,captis_pulse,maroochydore,residential,16.9,16.9,16.9,16.9,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,45121593,Pulse1,captis_pulse,mountain creek,residential,56.0,3.111111111111111,34.0,0.0,18,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,45121593,Pulse1_Total,captis_pulse,mountain creek,residential,1679971.0,93331.72222222222,93534.0,93295.0,18,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,45121593,DeviceTemperature,captis_pulse,mountain creek,residential,7.6,7.6,7.6,7.6,1,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,45121593,Pulse1,captis_pulse,mountain creek,residential,145.0,5.178571428571429,48.0,0.0,28,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,45121593,Pulse1_Total,captis_pulse,mountain creek,residential,2620622.0,93593.64285714286,93703.0,93534.0,28,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,45121593,DeviceTemperature,captis_pulse,mountain creek,residential,17.4,17.4,17.4,17.4,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,61237814,Pulse1,captis_pulse,buderim,residential,0.0,0.0,0.0,0.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,61237814,Pulse1_Total,captis_pulse,buderim,residential,425.0,25.0,25.0,25.0,17,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,61237814,Pulse1,captis_pulse,buderim,residential,0.0,0.0,0.0,0.0,24,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,61237814,Pulse1_Total,captis_pulse,buderim,residential,575.0,25.0,25.0,25.0,23,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,61237814,DeviceTemperature,captis_pulse,buderim,residential,17.5,17.5,17.5,17.5,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,61901204,Pulse1,captis_pulse,buderim,residential,8.0,0.5,8.0,0.0,16,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,61901204,Pulse1_Total,captis_pulse,buderim,residential,693949.0,43371.8125,43384.0,43368.0,16,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,61901204,DeviceTemperature,captis_pulse,buderim,residential,13.22,13.22,13.22,13.22,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,61901204,Battery,captis_pulse,buderim,residential,75.705,25.235,69.0,3.075,3,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,61901204,Pulse1,captis_pulse,buderim,residential,47.0,1.9583333333333333,34.0,0.0,24,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,61901204,Pulse1_Total,captis_pulse,buderim,residential,1041940.0,43414.166666666664,43439.0,43385.0,24,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,61901204,DeviceTemperature,captis_pulse,buderim,residential,29.0,29.0,29.0,29.0,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,66218035,Pulse1,captis_pulse,buderim,residential,27.0,1.588235294117647,18.0,0.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,66218035,Pulse1_Total,captis_pulse,buderim,residential,991720.0,58336.470588235294,58365.0,58327.0,17,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,66218035,Pulse1,captis_pulse,buderim,residential,191.0,7.958333333333333,153.0,0.0,24,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,66218035,Pulse1_Total,captis_pulse,buderim,residential,1462917.0,58516.68,58744.0,58365.0,25,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,66218035,DeviceTemperature,captis_pulse,buderim,residential,19.7,19.7,19.7,19.7,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,22039253,Pulse1,captis_pulse,noosaville,non-residential,1750.0,109.375,410.0,30.0,16,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,22039253,DeviceTemperature,captis_pulse,noosaville,non-residential,46.120000000000005,15.373333333333335,20.1,10.9,3,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,22039253,Battery,captis_pulse,noosaville,non-residential,71.335,23.778333333333332,66.0,1.705,3,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,22039253,Pulse1,captis_pulse,noosaville,non-residential,7800.0,325.0,610.0,160.0,24,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,22451070,Pulse1,captis_pulse,mountain creek,non-residential,1000.0,71.42857142857143,200.0,0.0,14,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,22451070,Battery,captis_pulse,mountain creek,non-residential,76.542,25.514,71.0,1.902,3,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,22451070,Pulse1,captis_pulse,mountain creek,non-residential,3700.0,154.16666666666666,500.0,0.0,24,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,60854678,Pulse1,captis_pulse,buderim,residential,330.0,20.625,179.0,0.0,16,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,60854678,Pulse1_Total,captis_pulse,buderim,residential,1117028.0,69814.25,70192.0,69640.0,16,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,60854678,DeviceTemperature,captis_pulse,buderim,residential,23.93,11.965,13.83,10.1,2,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,60854678,Pulse1,captis_pulse,buderim,residential,65.0,2.6,21.0,0.0,25,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,60854678,Pulse1_Total,captis_pulse,buderim,residential,1615676.0,70246.78260869565,70331.0,70192.0,23,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,61287576,Pulse1,captis_pulse,buderim,residential,0.0,0.0,0.0,0.0,18,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,61287576,Pulse1_Total,captis_pulse,buderim,residential,198324.0,11018.0,11018.0,11018.0,18,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,61287576,DeviceTemperature,captis_pulse,buderim,residential,20.060000000000002,10.030000000000001,12.56,7.5,2,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,61287576,Battery,captis_pulse,buderim,residential,3.64,3.64,3.64,3.64,1,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,61287576,Pulse1,captis_pulse,buderim,residential,0.0,0.0,0.0,0.0,24,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,61287576,Pulse1_Total,captis_pulse,buderim,residential,264432.0,11018.0,11018.0,11018.0,24,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,62364130,Pulse1,captis_pulse,buderim,residential,0.0,0.0,0.0,0.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,62364130,Pulse1_Total,captis_pulse,buderim,residential,544.0,32.0,32.0,32.0,17,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,62364130,Pulse1,captis_pulse,buderim,residential,0.0,0.0,0.0,0.0,24,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,62364130,Pulse1_Total,captis_pulse,buderim,residential,736.0,32.0,32.0,32.0,23,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,62364130,DeviceTemperature,captis_pulse,buderim,residential,21.6,21.6,21.6,21.6,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,65089397,Pulse1,captis_pulse,buderim,residential,600.0,35.294117647058826,200.0,0.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,65089397,DeviceTemperature,captis_pulse,buderim,residential,22.93,11.465,12.73,10.2,2,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,65089397,Battery,captis_pulse,buderim,residential,72.74,24.246666666666666,67.0,2.1,3,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,65089397,Pulse1,captis_pulse,buderim,residential,900.0,36.0,100.0,0.0,25,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,65089397,DeviceTemperature,captis_pulse,buderim,residential,17.9,17.9,17.9,17.9,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,46311766,Pulse1,captis_pulse,maroochydore,residential,0.0,0.0,0.0,0.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,46311766,Pulse1_Total,captis_pulse,maroochydore,residential,3131570.0,184210.0,184210.0,184210.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,46311766,DeviceTemperature,captis_pulse,maroochydore,residential,9.4,9.4,9.4,9.4,1,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,46311766,Pulse1,captis_pulse,maroochydore,residential,0.0,0.0,0.0,0.0,24,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,46311766,Pulse1_Total,captis_pulse,maroochydore,residential,4421040.0,184210.0,184210.0,184210.0,24,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,65044438,Pulse1,captis_pulse,maroochydore,non-residential,185.0,12.333333333333334,105.0,0.0,15,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,65044438,Pulse1,captis_pulse,maroochydore,non-residential,65.0,8.125,15.0,0.0,8,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,65044438,DeviceTemperature,captis_pulse,maroochydore,non-residential,16.18,16.18,16.18,16.18,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,83295,Pulse1,captis_pulse,kuluin,residential,66.0,3.8823529411764706,43.0,0.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,83295,Pulse1_Total,captis_pulse,kuluin,residential,1679520.0,98795.29411764706,98846.0,98770.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,83295,DeviceTemperature,captis_pulse,kuluin,residential,20.8,10.4,13.8,7.0,2,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,83295,Battery,captis_pulse,kuluin,residential,73.261,24.420333333333332,68.0,1.631,3,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,83295,Pulse1,captis_pulse,kuluin,residential,29.0,1.2083333333333333,16.0,0.0,24,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,83295,Pulse1_Total,captis_pulse,kuluin,residential,2373412.0,98892.16666666667,98955.0,98850.0,24,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,34600533,Pulse1,captis_pulse,maroochydore,residential,1880.0,110.58823529411765,340.0,20.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,34600533,DeviceTemperature,captis_pulse,maroochydore,residential,24.89,12.445,15.49,9.4,2,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,34600533,Battery,captis_pulse,maroochydore,residential,72.85199999999999,24.283999999999995,67.0,2.222,3,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,34600533,Pulse1,captis_pulse,maroochydore,residential,4000.0,160.0,310.0,60.0,25,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,34600533,DeviceTemperature,captis_pulse,maroochydore,residential,18.8,18.8,18.8,18.8,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,21811469,Pulse1,captis_pulse,peregian springs,non-residential,3530.0,207.64705882352942,400.0,160.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,21811469,DeviceTemperature,captis_pulse,peregian springs,non-residential,15.35,15.35,15.35,15.35,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,21811469,Battery,captis_pulse,peregian springs,non-residential,71.503,23.834333333333333,66.0,1.863,3,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,21811469,Pulse1,captis_pulse,peregian springs,non-residential,6550.0,272.9166666666667,630.0,160.0,24,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,21811469,DeviceTemperature,captis_pulse,peregian springs,non-residential,20.2,20.2,20.2,20.2,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,60192805,Pulse1,captis_pulse,buderim,residential,0.0,0.0,0.0,0.0,15,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,60192805,Pulse1_Total,captis_pulse,buderim,residential,1100790.0,73386.0,73386.0,73386.0,15,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,60192805,Pulse1,captis_pulse,buderim,residential,0.0,0.0,0.0,0.0,24,2025-12-23T13:39:34.573Z
